session_id,player_id,n_events,pct_attack,pct_explore,pct_social,pct_quest_complete,pct_retry,avg_decision_time_ms,fail_rate,true_persona
7afa35a2-9000-4e3b-ac14-17d4199b2cb4,player_0412,32,0.0,0.219,0.188,0.062,0.031,1073.4,0.094,Explorer
c0efe095-6e4e-491b-9470-e303f5648d18,player_0413,53,0.113,0.075,0.34,0.189,0.075,1117.3,0.151,Socializer
ea892682-3f4d-427d-acbc-79decc5d974d,player_0414,53,0.019,0.321,0.358,0.019,0.0,1132.9,0.151,Explorer
db8283c5-092d-44f6-8fa1-2b5efba2aa9d,player_0415,71,0.394,0.07,0.014,0.014,0.042,493.1,0.155,Killer
6cd2aad3-a66e-4415-815f-4ab92079299c,player_0416,72,0.181,0.264,0.097,0.083,0.028,1052.0,0.139,Explorer
bd6301cf-4660-42ac-add8-52e0e3fe1c93,player_0417,79,0.165,0.038,0.063,0.215,0.101,715.8,0.101,Achiever
3b0e8572-d21e-4648-a737-cfafeb5216a6,player_0418,77,0.065,0.039,0.208,0.221,0.091,721.7,0.156,Achiever
da0e63ba-00ce-4ca9-8b80-98203f611e0f,player_0419,70,0.486,0.043,0.014,0.014,0.114,504.8,0.186,Killer
109dd752-ebed-4fb0-ba9c-73a36065c601,player_0420,54,0.037,0.093,0.648,0.074,0.0,1063.3,0.222,Socializer
c128ea1b-9311-4374-9be1-d0d613d3db5d,player_0421,55,0.036,0.036,0.018,0.382,0.164,787.2,0.127,Achiever
511e3f60-3345-442d-8438-9c00c5f4bb51,player_0422,80,0.037,0.163,0.438,0.1,0.05,1154.4,0.125,Socializer
e6e7ab4e-a825-4952-a620-ec53d5af218c,player_0423,47,0.149,0.043,0.064,0.362,0.085,758.0,0.17,Achiever
c8b0c5bf-4f90-4e38-ab3f-765f0dfa99b7,player_0424,56,0.036,0.107,0.375,0.232,0.0,1185.5,0.161,Socializer
a021ce2d-1fa1-4bf8-9389-75f4eb800642,player_0425,65,0.462,0.046,0.015,0.015,0.092,480.7,0.169,Killer
5a3f7a95-e668-48db-99f6-52946e4e2d5d,player_0426,71,0.028,0.169,0.69,0.0,0.0,1142.2,0.113,Socializer
61577c70-d7f4-4cc0-9339-40f047a9271f,player_0427,67,0.104,0.03,0.015,0.448,0.09,718.0,0.149,Achiever
f4e5b2f0-c552-4824-af7f-8ebfc74e3fc1,player_0428,24,0.042,0.042,0.5,0.125,0.0,1060.0,0.042,Socializer
e3c9e40f-2b2a-4f53-88f5-ccd5e3aae27d,player_0429,75,0.04,0.08,0.587,0.133,0.0,1136.5,0.173,Socializer
f2891746-c105-49e3-affc-857904b3ed4e,player_0430,47,0.0,0.489,0.064,0.085,0.0,1035.0,0.128,Explorer
a2563b57-5e1f-4035-8afb-13780bfb7183,player_0431,31,0.065,0.032,0.323,0.032,0.065,1209.4,0.226,Socializer
b25206fa-46ea-4a9a-a7d9-6598e13ef776,player_0432,72,0.486,0.014,0.014,0.0,0.042,499.8,0.222,Killer
78e1c1da-98fc-4596-88dd-dec0b5b1574e,player_0433,42,0.048,0.357,0.19,0.024,0.0,988.8,0.119,Explorer
62502e62-300c-4b0f-bc16-991db4960e5e,player_0434,47,0.319,0.128,0.021,0.0,0.106,527.9,0.17,Killer
af28bd09-13b5-44e0-96be-c12bd6db837d,player_0435,42,0.0,0.095,0.595,0.143,0.0,1133.9,0.143,Socializer
6f421e34-2ce9-412b-97a5-851d170dd17c,player_0436,30,0.0,0.1,0.433,0.2,0.033,1108.8,0.133,Socializer
6234d905-ad45-4b18-895c-fe04c9e4e12e,player_0437,36,0.056,0.194,0.389,0.056,0.0,1028.4,0.194,Explorer
971876b3-99b9-498e-9451-5bb67c81a7bb,player_0438,72,0.069,0.125,0.361,0.083,0.042,1175.6,0.167,Socializer
1feed30d-619f-4feb-8109-95adc59bd9e7,player_0439,53,0.226,0.189,0.113,0.019,0.038,537.7,0.189,Killer
551454d7-0455-4d4f-8a57-a6bcefdd957e,player_0440,34,0.147,0.412,0.0,0.088,0.059,1070.8,0.059,Explorer
f839e333-6dd5-4956-b4f1-c70e9a4c2c10,player_0441,39,0.026,0.051,0.462,0.154,0.0,1122.5,0.231,Socializer
3aa7c01b-2557-4b0e-bf87-61efc327f4eb,player_0442,66,0.106,0.409,0.121,0.03,0.0,1092.6,0.152,Explorer
d9dcb9cf-1cd8-435f-8613-6c984511e429,player_0443,63,0.032,0.381,0.095,0.079,0.016,1085.1,0.095,Explorer
a5b768ab-8521-46fd-b033-7cf9ed859352,player_0444,40,0.275,0.075,0.225,0.025,0.075,509.7,0.175,Killer
a7713c69-8554-481c-9938-24b26d8e2ac1,player_0445,39,0.0,0.231,0.436,0.103,0.0,1118.8,0.154,Socializer
95ccc909-c675-4f19-9bcd-ddb0d7022581,player_0446,38,0.026,0.132,0.237,0.211,0.132,747.5,0.158,Achiever
debb8033-cff6-44aa-ae4a-df031be8fda4,player_0447,43,0.163,0.023,0.07,0.442,0.047,736.6,0.233,Achiever
e51ee1d7-bb02-44a5-95ea-dcc5e0d6fcfb,player_0448,32,0.344,0.031,0.0,0.125,0.031,499.2,0.219,Killer
fd80b606-99a3-457d-8ce9-77421c1bea64,player_0449,62,0.048,0.339,0.048,0.097,0.0,1094.0,0.177,Explorer
6cf020cd-cf76-42da-b8f5-1716ec25b99a,player_0450,46,0.022,0.109,0.478,0.152,0.022,1169.5,0.109,Socializer
a064dcdc-9074-41ff-b770-e6dfb8db4209,player_0451,41,0.049,0.049,0.293,0.268,0.024,747.4,0.268,Achiever
9bb6c629-f89d-4625-8232-b28c6d6e76dd,player_0452,30,0.4,0.033,0.067,0.033,0.0,523.3,0.267,Killer
f8aeb3b8-6bf5-428e-8dd2-51b1865b995b,player_0453,50,0.34,0.02,0.04,0.02,0.16,508.0,0.2,Killer
1dbff1cc-6c9f-48e4-94e1-33347e9fc237,player_0454,59,0.203,0.068,0.322,0.068,0.051,1199.7,0.119,Socializer
8207d6c5-4899-48c7-b548-2cd50b13c4f9,player_0455,52,0.462,0.096,0.0,0.019,0.135,500.6,0.135,Killer
6e96c366-370e-4fa8-a028-c96488a1a76b,player_0456,58,0.397,0.052,0.034,0.0,0.034,510.7,0.172,Killer
a5e6ef93-4ba8-4883-aaa2-8cee8bb0ed1e,player_0457,21,0.048,0.095,0.143,0.238,0.095,735.2,0.286,Achiever
c262c455-afe5-4315-a244-7e803c41a275,player_0458,47,0.064,0.468,0.085,0.043,0.021,1027.2,0.17,Explorer
953efcc0-156a-46ec-b782-7127e68a319e,player_0459,73,0.027,0.123,0.356,0.164,0.0,1159.3,0.151,Socializer
dd4b670b-7596-4c59-9a8b-0a14f4cb581a,player_0460,36,0.167,0.028,0.056,0.444,0.028,741.0,0.194,Achiever
e47fd182-986e-4c0a-b09e-2fb36b475b39,player_0461,68,0.309,0.103,0.029,0.147,0.015,476.6,0.206,Killer
51afe4be-f55b-4884-a05f-0de3d6316c5b,player_0462,64,0.5,0.078,0.0,0.031,0.094,513.1,0.172,Killer
35a629cb-c05c-4293-9cfb-edc92b3fc603,player_0463,41,0.073,0.049,0.171,0.098,0.122,729.9,0.073,Achiever
62496adf-db17-407f-bb12-d91228d0f3c8,player_0464,69,0.014,0.101,0.478,0.058,0.0,1169.7,0.101,Socializer
1041a760-106a-4f9a-8543-21e468ef0dd4,player_0465,62,0.274,0.032,0.065,0.113,0.145,725.2,0.226,Achiever
bf8f4802-d811-4a20-9974-4c5147b50c0c,player_0466,57,0.018,0.07,0.544,0.105,0.0,1115.7,0.211,Socializer
e0ddb85e-6e79-446b-bc50-f6e84583b434,player_0467,79,0.089,0.063,0.278,0.304,0.051,1179.3,0.165,Socializer
2155a04b-b161-4efa-936b-36d1d492060e,player_0468,39,0.333,0.077,0.128,0.051,0.026,520.7,0.179,Killer
2ad896ad-e883-437d-8b27-8a25a3b09fb6,player_0469,50,0.3,0.08,0.04,0.0,0.18,510.2,0.18,Killer
da4bd46d-629a-4f18-a632-e4e642c2d731,player_0470,72,0.014,0.292,0.319,0.028,0.0,1097.6,0.083,Explorer
c1186e18-8a9b-4db9-a19c-8674810130a8,player_0471,30,0.0,0.267,0.067,0.033,0.0,1057.5,0.167,Explorer
59f8a8e3-187c-4bed-8fb5-52f367e1b7aa,player_0472,63,0.032,0.286,0.079,0.143,0.063,738.7,0.079,Achiever
92920f73-9948-40e4-ba89-02a5574435ed,player_0473,46,0.5,0.065,0.065,0.0,0.065,481.2,0.152,Killer
e7d30fad-c25f-4cea-8ae0-b1f2f49d4847,player_0474,77,0.013,0.052,0.584,0.195,0.013,1168.6,0.156,Socializer
ac8119dc-2865-4ce2-b3ce-6404b5ceecbd,player_0475,49,0.204,0.061,0.204,0.204,0.061,773.4,0.245,Achiever
956746a9-5422-448c-99c2-3de2596dbdaf,player_0476,35,0.029,0.286,0.114,0.0,0.0,1020.7,0.143,Explorer
a833ea1a-1933-4cf0-b2bd-52e6840a0709,player_0477,79,0.025,0.152,0.38,0.063,0.0,1206.2,0.089,Socializer
f6f8e108-7eb4-463a-a7fd-ee4ce9983912,player_0478,50,0.06,0.0,0.42,0.04,0.08,730.5,0.16,Achiever
b6806576-ec0a-4958-8849-48bdaa6067d5,player_0479,63,0.016,0.095,0.54,0.127,0.0,1115.8,0.159,Socializer
00151d1e-c419-4fc1-a92f-c9dc729473e3,player_0480,64,0.109,0.141,0.312,0.188,0.078,750.8,0.094,Achiever
51fe5938-0450-48b8-a719-9f1d1b418103,player_0481,76,0.013,0.079,0.513,0.079,0.026,1128.6,0.132,Socializer
590152a9-410e-4c00-bebb-8bafa0fd1eb8,player_0482,78,0.09,0.051,0.346,0.09,0.051,1144.7,0.154,Socializer
621c0d86-eadf-441c-8d9e-22b2e2562a41,player_0483,58,0.052,0.224,0.155,0.069,0.0,1005.0,0.207,Explorer
47a792fd-9690-4a6e-b17a-bef48fc11b04,player_0484,45,0.067,0.022,0.6,0.044,0.022,1122.1,0.133,Socializer
720f52ac-1caa-4a75-b2da-b52b88c38840,player_0485,30,0.433,0.233,0.033,0.1,0.033,489.8,0.233,Killer
ae05ce88-cd6a-4c97-9467-f4576181dd92,player_0486,65,0.062,0.231,0.092,0.077,0.0,1089.3,0.215,Explorer
e6a5a047-62fb-4a13-9edf-658b3a952da9,player_0487,23,0.0,0.043,0.304,0.087,0.087,1132.7,0.13,Explorer
e77bcf27-c35f-4b74-934b-ced413494711,player_0488,31,0.129,0.129,0.355,0.097,0.065,1128.7,0.161,Socializer
a7db6c01-aa61-4454-ab35-e15685b77e55,player_0489,27,0.407,0.037,0.296,0.0,0.074,496.1,0.148,Killer
b7cbac19-f266-47c9-99f6-6400be88121c,player_0490,27,0.037,0.222,0.148,0.074,0.037,1145.5,0.111,Explorer
da2f1514-496b-4d80-a839-b49620f56681,player_0491,20,0.15,0.0,0.35,0.2,0.2,744.8,0.1,Achiever
5e92e76d-b773-4208-bc8d-13811ef4e331,player_0492,29,0.0,0.345,0.138,0.0,0.0,1107.9,0.241,Explorer
d25f1621-187b-48a5-be63-2f3f5468a6c9,player_0493,57,0.07,0.456,0.035,0.105,0.0,1099.8,0.123,Explorer
e2aff1e5-caa7-4132-bf35-fcebf22980ba,player_0494,39,0.513,0.051,0.026,0.051,0.026,510.5,0.128,Killer
05b360cd-6fa5-490d-ac8b-492822ab4e4e,player_0495,34,0.029,0.029,0.353,0.265,0.029,1169.0,0.147,Socializer
075d9023-f3c9-4545-9d02-bab1f16fd290,player_0496,61,0.016,0.115,0.328,0.164,0.0,1149.3,0.18,Explorer
42d973e7-7716-4935-87b8-f0e55c09265d,player_0497,69,0.174,0.058,0.174,0.232,0.043,711.3,0.246,Achiever
575080f0-57da-49a4-a215-b763114a9afe,player_0498,23,0.087,0.087,0.043,0.391,0.13,710.5,0.174,Achiever
a94868d5-bc12-459c-99dc-0dc7718d6c8b,player_0499,50,0.26,0.02,0.02,0.16,0.1,707.4,0.08,Achiever
5962ebbc-fbb3-4a4c-a64d-d4484d9a636c,player_0500,26,0.462,0.038,0.077,0.0,0.0,523.3,0.231,Killer
d8cfa6b3-0449-4be2-b584-d36675d0eaff,player_0501,56,0.375,0.089,0.036,0.0,0.054,520.9,0.196,Killer
a7736114-d8ca-461d-935d-40c2957e7e57,player_0502,26,0.077,0.038,0.154,0.192,0.038,748.9,0.154,Achiever
cd3a186b-49a8-4a36-a5ad-f264d4f78511,player_0503,27,0.63,0.0,0.0,0.0,0.185,474.9,0.111,Killer
565be6be-2428-4ee8-9bb1-18c8819ccd59,player_0504,70,0.486,0.014,0.014,0.0,0.129,500.7,0.171,Killer
4d522bf0-12c4-4f24-b387-df45883732c0,player_0505,75,0.053,0.213,0.107,0.2,0.027,1084.4,0.16,Explorer
b0c814a1-c926-4225-b033-e190b0d81a01,player_0506,37,0.351,0.108,0.027,0.027,0.054,473.9,0.216,Killer
25f3b9b0-142b-4157-88d7-31a5a3201265,player_0507,39,0.051,0.077,0.487,0.128,0.026,1108.0,0.256,Socializer
88beb3a2-7c83-4dd2-bb1f-2eba57602a5f,player_0508,23,0.261,0.0,0.0,0.087,0.13,535.0,0.087,Killer
bae47bef-2cc9-41ff-985f-931ef01181dd,player_0509,54,0.037,0.241,0.13,0.13,0.0,1048.0,0.111,Explorer
c01f5bd0-5b17-4e4a-9149-af37cb192ccf,player_0510,79,0.443,0.114,0.051,0.0,0.127,505.3,0.241,Killer
2eb23659-c135-48e9-8092-fad627bb0d60,player_0511,35,0.0,0.229,0.371,0.086,0.0,1060.3,0.229,Socializer
41b865c5-d6b0-4de8-a4d5-af49724344bd,player_0512,78,0.038,0.026,0.051,0.397,0.103,739.0,0.141,Achiever
5ee9bfec-6ccd-4a6f-a854-ee999d76b732,player_0513,30,0.067,0.2,0.267,0.067,0.0,1109.8,0.267,Explorer
009045f3-e542-4659-9009-be749a445634,player_0514,42,0.024,0.262,0.095,0.024,0.0,1061.3,0.286,Explorer
f41c91d2-bb6d-42e8-bdcb-f7bb21e54f98,player_0515,58,0.052,0.207,0.276,0.172,0.0,1160.6,0.207,Socializer
5d7685f8-d32b-41ba-8d81-53aa2d6494f4,player_0516,44,0.386,0.023,0.023,0.068,0.091,488.7,0.227,Killer
5941c279-5a38-4e4f-b393-de354176bf83,player_0517,58,0.431,0.052,0.052,0.19,0.138,477.8,0.138,Killer
80f4d459-6dfd-442d-87fe-91fcc4d77948,player_0518,60,0.083,0.2,0.117,0.117,0.017,1114.3,0.2,Explorer
1836c486-7596-4eee-a95b-56e664f0ac42,player_0519,53,0.038,0.377,0.17,0.019,0.0,1074.6,0.189,Explorer
6b10cfbc-8ee6-41bf-801f-fc3315ecb454,player_0520,24,0.042,0.083,0.292,0.083,0.0,1215.2,0.083,Explorer
99177ebd-1bba-44b4-8c49-d31c5dc778dd,player_0521,45,0.022,0.0,0.044,0.467,0.067,720.3,0.156,Achiever
be2728cf-4e5c-4411-977d-e2ea061ab781,player_0522,47,0.213,0.064,0.447,0.021,0.021,1145.5,0.128,Socializer
9e80daa1-d5e1-4bda-97b0-031f2b248d99,player_0523,22,0.045,0.318,0.136,0.045,0.0,1072.1,0.227,Explorer
26886565-e2d6-4394-a01e-d1a9b4f3acbb,player_0524,74,0.027,0.095,0.581,0.081,0.0,1122.8,0.135,Socializer
7dce916d-7e62-429f-8876-f4a4551a18de,player_0525,67,0.0,0.552,0.075,0.03,0.0,1041.7,0.149,Explorer
bebb4277-53fa-42b6-aeb4-e1bfaf2d4816,player_0526,42,0.405,0.024,0.19,0.119,0.071,1182.6,0.095,Socializer
bfd16a5a-539a-42cb-820d-f98771f0c1ac,player_0527,20,0.0,0.4,0.1,0.1,0.0,978.2,0.15,Explorer
1f3a3918-022a-4db7-a033-a6e78685b1fe,player_0528,42,0.119,0.19,0.024,0.119,0.024,1050.4,0.214,Explorer
9abe6aad-665b-4d6f-8075-e9c581e1e86f,player_0529,62,0.032,0.516,0.129,0.065,0.0,1064.9,0.258,Explorer
de5b4f24-4c28-4bd8-87a3-89b0dc08c6a7,player_0530,50,0.0,0.12,0.32,0.18,0.0,1069.0,0.1,Socializer
6023f9ad-fc7f-464a-9cda-d7eb7dea3d57,player_0531,67,0.179,0.06,0.03,0.03,0.179,522.3,0.269,Killer
1bee72f7-acae-4d40-acee-159522a317e6,player_0532,26,0.077,0.0,0.0,0.269,0.038,798.8,0.192,Achiever
4512f2cd-9dc4-4a84-8246-a07ae58c7842,player_0533,33,0.0,0.182,0.152,0.182,0.03,1038.4,0.121,Explorer
84381ada-bc68-456a-9d8a-ca85ff4954cc,player_0534,52,0.404,0.0,0.038,0.019,0.135,509.5,0.154,Killer
b9ff6d84-d0cb-40a8-80a7-fb49a386944c,player_0535,71,0.07,0.056,0.113,0.38,0.155,742.6,0.155,Achiever
217fe8b9-4624-484d-89db-243a96e04d53,player_0536,50,0.02,0.04,0.54,0.08,0.02,1091.9,0.14,Socializer
26d30db3-d5ac-426f-b6f1-70a256517850,player_0537,30,0.3,0.1,0.0,0.067,0.033,500.0,0.2,Killer
62ab83cd-7339-4779-9dac-bbc1be7df32d,player_0538,54,0.426,0.056,0.037,0.0,0.0,495.3,0.204,Killer
3e6d9373-eb99-4eec-8757-3c6c7c19b4dc,player_0539,58,0.017,0.052,0.569,0.155,0.034,1177.2,0.138,Socializer
094df5bf-9293-4f91-b802-5fd6b84b9f5f,player_0540,45,0.067,0.222,0.089,0.111,0.022,1114.9,0.156,Explorer
7983e7d5-baed-4325-8fec-85fb8b73673d,player_0541,40,0.025,0.075,0.6,0.05,0.0,1148.0,0.2,Socializer
0154dc0b-7d5c-46e9-8f28-5ce15da2862c,player_0542,57,0.579,0.035,0.018,0.035,0.035,492.3,0.175,Killer
03874517-cfc1-4ec1-bbc9-d1421e9de92a,player_0543,43,0.023,0.279,0.349,0.047,0.0,1124.2,0.07,Socializer
42301af2-7629-47d1-90e6-8e5e193e04bb,player_0544,55,0.055,0.236,0.236,0.055,0.036,1038.3,0.164,Explorer
4a82906d-3b34-42a9-bcc5-5697630b7f7f,player_0545,59,0.051,0.153,0.525,0.119,0.017,1131.5,0.085,Socializer
b149a349-11d9-4a9b-80c1-7f174e362a9d,player_0546,37,0.027,0.27,0.189,0.081,0.0,1063.0,0.135,Explorer
bd5485ff-aca9-406e-8d6b-76d7c13ce0ed,player_0547,42,0.476,0.095,0.024,0.0,0.048,503.5,0.238,Killer
e46cd18e-773b-4adb-ab72-408b4e3becb5,player_0548,51,0.098,0.216,0.059,0.137,0.039,1118.3,0.118,Explorer
5bfceaa9-5468-44b8-b93d-a82441c6c6d1,player_0549,49,0.122,0.143,0.122,0.061,0.061,1085.0,0.061,Explorer
62575710-0d06-4b42-87d3-aa3b2cca8675,player_0550,23,0.0,0.174,0.478,0.13,0.0,1070.3,0.13,Explorer
8ecd14d6-7609-4e1b-b87c-51751fd9bfd7,player_0551,34,0.029,0.088,0.588,0.118,0.0,1096.7,0.176,Socializer
e5da211c-5c9e-4a09-847f-5efceda36157,player_0552,38,0.184,0.0,0.5,0.158,0.0,1141.7,0.158,Socializer
6eccdb5e-e2b4-4707-8822-374ab966d528,player_0553,40,0.6,0.05,0.025,0.025,0.125,487.1,0.15,Killer
31969961-2bb9-46ec-9e28-548b03c60070,player_0554,66,0.288,0.015,0.045,0.0,0.061,513.5,0.167,Killer
2e38080f-6a3f-4430-9adc-849734f5dda3,player_0555,75,0.093,0.32,0.227,0.04,0.0,1097.2,0.227,Explorer
921070be-239f-4ff1-9cfa-b9f6b590988f,player_0556,35,0.029,0.057,0.429,0.029,0.0,1226.8,0.143,Socializer
91f9918a-0be4-4195-88cc-6f0fd18fb118,player_0557,58,0.086,0.172,0.052,0.207,0.017,749.8,0.19,Achiever
ac58b2b0-60e8-4085-bc37-b4acd644b015,player_0558,39,0.436,0.0,0.026,0.0,0.077,531.7,0.128,Killer
598d53d2-347c-4713-98ab-a2471908d054,player_0559,57,0.509,0.035,0.018,0.0,0.053,541.4,0.316,Killer
0fa1669a-339d-43cd-975c-ea9862ef4ef2,player_0560,56,0.143,0.0,0.036,0.357,0.089,747.0,0.179,Achiever
703cc762-17e5-4f36-8371-243b3b649481,player_0561,78,0.026,0.179,0.487,0.077,0.013,1101.2,0.167,Socializer
9cb222fa-2fc7-419c-94ef-9009f4d70dbf,player_0562,43,0.488,0.0,0.0,0.0,0.07,501.6,0.233,Killer
abe6c9e7-9e91-4dea-b82e-c19b829957df,player_0563,63,0.016,0.317,0.19,0.016,0.0,1018.8,0.095,Explorer
9b1a58d9-8fb3-4fff-9154-fa9d7bf3c374,player_0564,70,0.229,0.029,0.243,0.229,0.071,1152.4,0.157,Socializer
22b17176-2f5b-4242-9799-eb79ba9cfcdb,player_0565,42,0.095,0.405,0.071,0.048,0.0,1026.3,0.214,Explorer
457cb795-99bd-40af-95fe-ded18ad3681e,player_0566,36,0.333,0.0,0.028,0.139,0.306,441.2,0.056,Killer
a5e53a19-0ca5-4a09-b583-41e5c74568a4,player_0567,65,0.015,0.046,0.508,0.092,0.0,1127.0,0.154,Socializer
138a5588-2a1b-46c4-8376-992290170668,player_0568,80,0.025,0.1,0.562,0.087,0.013,1137.8,0.163,Socializer
ad771a6f-f2bd-4ba3-87ac-49ca52e0e8c0,player_0569,35,0.0,0.514,0.114,0.057,0.0,964.2,0.171,Explorer
1312b08b-ad5b-4dd4-9df5-cc55f6a4661e,player_0570,45,0.044,0.133,0.133,0.111,0.133,770.0,0.089,Achiever
4590cb2e-f4fb-467f-9706-b9a72d0fb5bd,player_0571,66,0.106,0.167,0.182,0.061,0.0,1072.3,0.182,Explorer
772f6a6d-3a4e-4813-98fd-82e22c122ce4,player_0572,74,0.041,0.351,0.135,0.081,0.0,1063.5,0.108,Explorer
6dbba3c7-315e-45d8-8bb4-019affe15aa8,player_0573,39,0.487,0.026,0.0,0.0,0.103,492.2,0.154,Killer
e15e7b59-0db0-468a-9336-75796979ba8b,player_0574,37,0.432,0.108,0.0,0.0,0.081,476.8,0.216,Killer
85836501-dd1d-4547-acbf-d309bd691e1e,player_0575,79,0.013,0.354,0.063,0.114,0.038,1094.4,0.152,Explorer
41b28b66-6206-499c-9b13-4f2fed3fff55,player_0576,44,0.432,0.045,0.0,0.045,0.159,505.1,0.205,Killer
e807a56b-fd08-4582-b56c-7d56e64dd21d,player_0577,31,0.387,0.0,0.032,0.129,0.129,480.1,0.161,Killer
a2fa9a17-dcaf-4b9b-9ca9-75d36b0c2374,player_0578,69,0.014,0.116,0.507,0.159,0.0,1180.2,0.101,Socializer
669e6404-17b1-4582-9e8c-4468d98d0336,player_0579,54,0.593,0.056,0.019,0.0,0.019,522.1,0.148,Killer
ccd80eb1-09f5-467c-bf3a-5caf8f9263ae,player_0580,31,0.065,0.0,0.065,0.194,0.258,738.4,0.194,Achiever
1de2ed80-fe5b-4569-a304-f2c99476d377,player_0581,26,0.308,0.269,0.0,0.0,0.077,523.6,0.231,Killer
d790d4ad-5951-4276-bf77-20653a1f3a9c,player_0582,64,0.594,0.047,0.016,0.016,0.016,485.0,0.156,Killer
544aacd7-769b-4d7b-bcac-1859a918fed8,player_0583,24,0.042,0.0,0.75,0.042,0.0,1100.5,0.125,Socializer
00db0df6-b0c3-4441-93f2-f96291ccc762,player_0584,50,0.08,0.18,0.24,0.14,0.0,1045.4,0.24,Explorer
3f861fbd-14f9-4bb3-8495-cf6adc3bc87b,player_0585,75,0.107,0.013,0.093,0.373,0.107,744.9,0.12,Achiever
5083d206-3f8f-4baa-9ffd-8b9e97010630,player_0586,58,0.362,0.017,0.155,0.069,0.086,512.8,0.138,Killer
ff45758e-2dd5-4811-a632-5d9352f70de7,player_0587,75,0.013,0.44,0.12,0.08,0.013,1066.5,0.107,Explorer
efaff8eb-f8be-4df3-9a77-dc7c17f3cbfb,player_0588,24,0.292,0.0,0.0,0.0,0.208,515.5,0.083,Killer
ebe77a60-fd4f-46bf-b5fd-3d5af5a1bbc7,player_0589,64,0.047,0.266,0.094,0.094,0.062,1010.2,0.234,Explorer
2165ab2e-9a1d-47f7-957f-73d3167c3da1,player_0590,80,0.075,0.062,0.25,0.2,0.037,1126.2,0.175,Socializer
e9763111-5d3f-4bb9-8fc7-f36fb8951f50,player_0591,46,0.043,0.413,0.087,0.109,0.022,1127.4,0.152,Explorer
560bc06a-4270-40f7-b110-45d1e1cd6eae,player_0592,78,0.038,0.103,0.577,0.128,0.038,1141.3,0.064,Socializer
c8864acd-afe2-41b0-847a-ca2f444cc7c6,player_0593,78,0.167,0.013,0.269,0.09,0.051,1106.9,0.167,Socializer
94c72c78-c671-43da-b3e5-531753b230b0,player_0594,47,0.234,0.043,0.0,0.277,0.128,757.8,0.106,Achiever
235035a9-bf72-410e-9e18-c69271b41153,player_0595,22,0.0,0.182,0.318,0.091,0.0,1050.4,0.227,Socializer
09e4de80-7e9d-49bc-ab4f-107f58b20613,player_0596,65,0.046,0.046,0.569,0.108,0.0,1102.3,0.138,Socializer
400e24a9-0ee3-444c-96d7-9e7036eedc40,player_0597,51,0.0,0.098,0.431,0.176,0.0,1134.3,0.118,Socializer
22cb7b5b-6449-4d38-b8a8-d47d08264413,player_0598,46,0.043,0.478,0.087,0.13,0.0,1079.5,0.239,Explorer
9914fc01-f5ae-49ee-a319-d8979d8aaf3f,player_0599,38,0.0,0.079,0.605,0.105,0.026,1087.4,0.158,Socializer
c766475f-5ac6-4e7d-964a-f76d8ba39294,player_0600,54,0.37,0.074,0.019,0.0,0.093,479.0,0.185,Killer
db0739dc-695d-44dd-83ea-ea92c59064d9,player_0601,31,0.032,0.032,0.419,0.226,0.032,1094.0,0.161,Socializer
8b1c360e-b539-4c24-b50a-87dabad5967d,player_0602,39,0.436,0.077,0.0,0.026,0.103,530.5,0.179,Killer
8f137125-b0fd-43d0-aefb-8856088e2c9e,player_0603,45,0.378,0.067,0.022,0.0,0.089,505.2,0.222,Killer
d063c855-882f-4211-8556-b81e137b1877,player_0604,56,0.286,0.054,0.018,0.018,0.143,514.7,0.143,Killer
048bc3b8-d664-43f5-b255-480772191f57,player_0605,41,0.049,0.049,0.049,0.488,0.171,728.5,0.122,Achiever
3b6f9ad4-3341-42d3-bf59-0002b6f06b18,player_0606,72,0.056,0.111,0.444,0.097,0.056,1156.7,0.111,Socializer
004bc7bc-0b9a-49e5-ad40-b825a8e861a4,player_0607,55,0.327,0.0,0.036,0.0,0.055,478.3,0.145,Killer
6ff47595-f80a-48b0-bd5b-676995efa204,player_0608,30,0.067,0.233,0.1,0.167,0.0,1079.3,0.067,Explorer
38bf0101-a9e5-4fab-ab60-c3f81c2b57d6,player_0609,20,0.05,0.1,0.5,0.05,0.0,1168.7,0.2,Socializer
052d00bf-74e2-41fe-93f4-c46e615deb12,player_0610,40,0.6,0.025,0.0,0.0,0.025,515.7,0.25,Killer
189dafa1-7661-4c5c-8ee8-6f5f0b6e264d,player_0611,66,0.045,0.212,0.121,0.061,0.0,1089.5,0.091,Explorer
8e64309f-483e-4eaf-842f-a95c63ed1067,player_0612,38,0.684,0.0,0.0,0.0,0.026,510.9,0.289,Killer
853187ae-bc9b-4ac3-b605-06c71c46967e,player_0613,76,0.053,0.118,0.039,0.211,0.092,770.3,0.171,Achiever
5a083120-97d0-49c0-b029-d0bb0cd7f353,player_0614,62,0.081,0.048,0.274,0.274,0.032,740.5,0.145,Achiever
8aff1c3e-8bc8-4977-816d-8b8f5f0f8cf8,player_0615,60,0.017,0.083,0.417,0.167,0.05,721.3,0.133,Achiever
46468f50-ebe3-4483-bb16-b86364471137,player_0616,79,0.0,0.152,0.481,0.114,0.025,1105.2,0.203,Socializer
752bb5c9-d044-4656-a740-a213e0bc9276,player_0617,31,0.0,0.032,0.484,0.258,0.0,1197.4,0.161,Socializer
