event_id,player_id,session_id,timestamp,event_type,game_scenario,social_mode,platform,player_level,event_value,reported_flag
4fd68af1db5e,player_0074,player_0074_s2,2026-07-24T11:27:07Z,matchmaking_complete,lobby,multiplayer_pvp,mobile,4,,
a57d56542219,player_0074,player_0074_s2,2026-07-24T11:30:56Z,party_leave,lobby,multiplayer_pvp,mobile,4,,
07d4773d38b5,player_0074,player_0074_s2,2026-07-24T11:31:53Z,session_end,lobby,multiplayer_pvp,mobile,4,,
893a33e472c4,player_0066,player_0066_s3,2026-07-24T14:56:21Z,session_start,lobby,multiplayer_pvp,mobile,4,,
e82c06641119,player_0066,player_0066_s3,2026-07-24T14:57:03Z,level_complete,level_3,multiplayer_pvp,mobile,4,,
91e3e2e6f777,player_0066,player_0066_s3,2026-07-24T14:58:00Z,party_leave,lobby,multiplayer_pvp,mobile,4,,
6c086f54e506,player_0066,player_0066_s3,2026-07-24T14:58:13Z,damage_taken,quest_forest_rescue,multiplayer_pvp,mobile,4,58,
8236d85484e3,player_0066,player_0066_s3,2026-07-24T14:58:44Z,matchmaking_complete,lobby,multiplayer_pvp,mobile,4,,
94367bd0b2de,player_0066,player_0066_s3,2026-07-24T15:02:31Z,afk_timeout,quest_forest_rescue,multiplayer_pvp,mobile,4,,
110be45109a1,player_0066,player_0066_s3,2026-07-24T15:05:45Z,party_leave,lobby,multiplayer_pvp,mobile,4,,
8f76cf28434f,player_0066,player_0066_s3,2026-07-24T15:09:31Z,item_purchase,quest_forest_rescue,multiplayer_pvp,mobile,4,385,
d2cbf4962d1d,player_0066,player_0066_s3,2026-07-24T15:12:21Z,party_leave,lobby,multiplayer_pvp,mobile,4,,
47e29dcdd74f,player_0066,player_0066_s3,2026-07-24T15:13:15Z,session_end,lobby,multiplayer_pvp,mobile,4,,
7ab626013b7e,player_0045,player_0045_s2,2026-07-24T15:36:22Z,session_start,lobby,multiplayer_coop,pc,4,,
7566ced614cd,player_0045,player_0045_s2,2026-07-24T15:39:48Z,enemy_kill,quest_castle_siege,multiplayer_coop,pc,4,3,
34b9412a1dae,player_0045,player_0045_s2,2026-07-24T15:43:08Z,level_complete,level_1,multiplayer_coop,pc,4,,
466e010f1c77,player_0045,player_0045_s2,2026-07-24T15:43:38Z,rage_quit,quest_castle_siege,multiplayer_coop,pc,4,,
5bec77efe254,player_0045,player_0045_s2,2026-07-24T15:47:03Z,chat_message,lobby,multiplayer_coop,pc,4,,0
d6b32d3049fd,player_0045,player_0045_s2,2026-07-24T15:50:47Z,quest_abandon,quest_castle_siege,multiplayer_coop,pc,4,,
ca80c2296a49,player_0045,player_0045_s2,2026-07-24T15:52:44Z,chat_message,lobby,multiplayer_coop,pc,4,,0
fde5952b0c7b,player_0045,player_0045_s2,2026-07-24T15:54:38Z,item_pickup,quest_castle_siege,multiplayer_coop,pc,4,,
5a7f0542ee57,player_0045,player_0045_s2,2026-07-24T15:57:39Z,quest_complete,quest_castle_siege,multiplayer_coop,pc,4,382,
433d0906c882,player_0045,player_0045_s2,2026-07-24T15:59:01Z,quest_abandon,quest_castle_siege,multiplayer_coop,pc,4,,
8ce79c68db86,player_0045,player_0045_s2,2026-07-24T16:02:49Z,item_sell,,multiplayer_coop,pc,4,52,
c0e90b5e2754,player_0045,player_0045_s2,2026-07-24T16:05:41Z,damage_taken,quest_castle_siege,multiplayer_coop,pc,4,33,
49f2179dc861,player_0045,player_0045_s2,2026-07-24T16:06:07Z,damage_taken,quest_castle_siege,multiplayer_coop,,4,86,
b18986956746,player_0045,player_0045_s2,2026-07-24T16:10:03Z,rage_quit,quest_castle_siege,multiplayer_coop,pc,4,,
deecd3db2a95,player_0045,player_0045_s2,2026-07-24T16:10:29Z,session_end,lobby,multiplayer_coop,pc,4,,
b393a7fd9235,player_0003,player_0003_s2,2026-07-24T20:39:53Z,session_start,lobby,singleplayer,mobile,2,,
3bbaf3bece1d,player_0003,player_0003_s2,2026-07-24T20:40:38Z,chat_message,lobby,singleplayer,,2,,0
52eef9b3ab5f,player_0003,player_0003_s2,2026-07-24T20:44:27Z,item_sell,level_2,singleplayer,mobile,2,261,
a10128861970,player_0003,player_0003_s2,2026-07-24T20:47:47Z,quest_abandon,quest_goblin_camp,singleplayer,mobile,2,,
da7ff22140ca,player_0003,player_0003_s2,2026-07-24T20:51:45Z,quest_accept,quest_lost_relic,singleplayer,mobile,2,,
44bf30c02cd4,player_0003,player_0003_s2,2026-07-24T20:55:25Z,rage_quit,level_2,singleplayer,mobile,2,,
2d8c15717fce,player_0003,player_0003_s2,2026-07-24T20:56:34Z,session_end,lobby,singleplayer,mobile,2,,
4f58eff22875,player_0033,player_0033_s1,2026-07-24T23:20:06Z,session_start,lobby,multiplayer_coop,console,1,,
dc0535efbe02,player_0058,player_0058_s4,2026-07-24T23:22:34Z,session_start,lobby,multiplayer_coop,mobile,6,,
6074ad546576,player_0033,player_0033_s1,2026-07-24T23:22:55Z,party_leave,lobby,multiplayer_coop,console,1,,
cf9929b887c9,player_0033,player_0033_s1,2026-07-24T23:25:14Z,friend_request_sent,level_2,multiplayer_coop,console,1,,
9045e3ca922a,player_0058,player_0058_s4,2026-07-24T23:25:17Z,matchmaking_complete,lobby,multiplayer_coop,mobile,6,,
32bbcdf6a7be,player_0058,player_0058_s4,2026-07-24T23:28:16Z,level_up,quest_dragon_hunt,multiplayer_coop,,7,139,
e7f126c68932,player_0033,player_0033_s1,2026-07-24T23:29:06Z,quest_complete,quest_goblin_camp,multiplayer_coop,console,1,289,
8f42bb87381e,player_0058,player_0058_s4,2026-07-24T23:30:02Z,enemy_kill,quest_dragon_hunt,multiplayer_coop,mobile,7,3,
537bf581ac5a,player_0033,player_0033_s1,2026-07-24T23:30:20Z,item_pickup,level_2,multiplayer_coop,console,1,,
68b765c818c0,player_0058,player_0058_s4,2026-07-24T23:31:07Z,level_complete,level_4,multiplayer_coop,mobile,7,,
ae72bc999a03,player_0033,player_0033_s1,2026-07-24T23:33:52Z,quest_accept,quest_lost_relic,multiplayer_coop,console,1,,
5a19cae334b2,player_0033,player_0033_s1,2026-07-24T23:34:38Z,chat_message,level_2,multiplayer_coop,console,1,,0
bacc2dd384f7,player_0058,player_0058_s4,2026-07-24T23:35:07Z,item_sell,quest_dragon_hunt,multiplayer_coop,mobile,7,464,
b5c360dff5ac,player_0033,player_0033_s1,2026-07-24T23:35:30Z,level_start,level_2,multiplayer_coop,console,1,,
e4b134eafe00,player_0058,player_0058_s4,2026-07-24T23:36:47Z,level_start,level_3,multiplayer_coop,mobile,7,,
1c59ecc8cdc9,player_0033,player_0033_s1,2026-07-24T23:38:43Z,enemy_kill,level_2,multiplayer_coop,console,1,2,
31bc11ce0b8f,player_0033,player_0033_s1,2026-07-24T23:40:00Z,session_end,lobby,multiplayer_coop,,1,,
04ac6d73e4a4,player_0058,player_0058_s4,2026-07-24T23:40:21Z,player_death,quest_dragon_hunt,multiplayer_coop,mobile,7,,
cee4183cf84d,player_0058,player_0058_s4,2026-07-24T23:41:45Z,item_sell,quest_dragon_hunt,multiplayer_coop,mobile,7,436,
7cc86f84ad53,player_0058,player_0058_s4,2026-07-24T23:42:52Z,session_end,lobby,multiplayer_coop,,7,,
d6bcd8b7397c,player_0022,player_0022_s2,2026-07-25T10:25:54Z,session_start,lobby,multiplayer_pvp,console,5,,
3c6b304667a3,player_0022,player_0022_s2,2026-07-25T10:27:32Z,damage_taken,level_4,multiplayer_pvp,console,5,37,
6c09ebf0a735,player_0022,player_0022_s2,2026-07-25T10:29:16Z,achievement_unlocked,level_4,multiplayer_pvp,console,5,96,
19445807ff12,player_0022,player_0022_s2,2026-07-25T10:32:14Z,matchmaking_complete,lobby,multiplayer_pvp,console,5,,
6548b82f9a9f,player_0022,player_0022_s2,2026-07-25T10:32:32Z,rage_quit,level_4,multiplayer_pvp,console,5,,
dede742a7a26,player_0022,player_0022_s2,2026-07-25T10:35:22Z,enemy_kill,level_4,multiplayer_pvp,console,5,1,
350ffa708080,player_0022,player_0022_s2,2026-07-25T10:36:51Z,quest_accept,quest_goblin_camp,multiplayer_pvp,console,5,,
d7e8d0a02b07,player_0022,player_0022_s2,2026-07-25T10:39:49Z,level_up,level_4,multiplayer_pvp,console,6,390,
d7e8d0a02b07,player_0022,player_0022_s2,2026-07-25T10:39:49Z,level_up,level_4,multiplayer_pvp,console,6,390,
9f0a388f040b,player_0022,player_0022_s2,2026-07-25T10:40:58Z,afk_timeout,level_4,multiplayer_pvp,console,6,,
60a5137a1571,player_0022,player_0022_s2,2026-07-25T10:44:55Z,matchmaking_complete,lobby,multiplayer_pvp,console,6,,
538e4b06859b,player_0022,player_0022_s2,2026-07-25T10:48:43Z,quest_complete,quest_lost_relic,multiplayer_pvp,console,6,91,
7100cdd62935,player_0022,player_0022_s2,2026-07-25T10:51:17Z,afk_timeout,level_4,multiplayer_pvp,console,6,,
6aadb1e7cea5,player_0022,player_0022_s2,2026-07-25T10:51:58Z,damage_taken,level_4,multiplayer_pvp,console,6,40,
5931b681dfaf,player_0022,player_0022_s2,2026-07-25T10:53:26Z,session_end,lobby,multiplayer_pvp,console,6,,
aebf6b5c099e,player_0048,player_0048_s1,2026-07-25T12:29:04Z,session_start,lobby,multiplayer_coop,mobile,4,,
eaf5e2ec4780,player_0048,player_0048_s1,2026-07-25T12:29:29Z,party_join,lobby,multiplayer_coop,mobile,4,,
d8289802b9eb,player_0048,player_0048_s1,2026-07-25T12:33:29Z,item_pickup,quest_goblin_camp,multiplayer_coop,mobile,4,,
0ae992c1fdef,player_0048,player_0048_s1,2026-07-25T12:37:00Z,quest_complete,quest_goblin_camp,multiplayer_coop,mobile,4,324,
6005cafb81e8,player_0048,player_0048_s1,2026-07-25T12:38:28Z,level_up,quest_goblin_camp,multiplayer_coop,mobile,5,700,
cc95fbfc9187,player_0048,player_0048_s1,2026-07-25T12:41:15Z,rage_quit,quest_goblin_camp,multiplayer_coop,mobile,5,,
628cee431220,player_0048,player_0048_s1,2026-07-25T12:44:14Z,rage_quit,quest_goblin_camp,multiplayer_coop,mobile,5,,
b0dd1a9dee49,player_0048,player_0048_s1,2026-07-25T12:44:35Z,player_death,quest_goblin_camp,multiplayer_coop,mobile,5,,
2ba6966c86ea,player_0048,player_0048_s1,2026-07-25T12:47:38Z,achievement_unlocked,quest_goblin_camp,multiplayer_coop,mobile,5,196,
1f6667828275,player_0048,player_0048_s1,2026-07-25T12:49:31Z,session_end,lobby,multiplayer_coop,mobile,5,,
737dbfc8de10,player_0021,player_0021_s4,2026-07-25T14:55:11Z,session_start,lobby,multiplayer_coop,mobile,8,,
87ad66ee075b,player_0021,player_0021_s4,2026-07-25T14:57:56Z,enemy_kill,tutorial,multiplayer_coop,,8,1,
8db655913501,player_0021,player_0021_s4,2026-07-25T14:59:53Z,level_fail,level_4,multiplayer_coop,mobile,8,,
d45db31e47dd,player_0021,player_0021_s4,2026-07-25T15:01:51Z,rage_quit,tutorial,multiplayer_coop,mobile,8,,
06a73f648cf3,player_0021,player_0021_s4,2026-07-25T15:03:13Z,item_sell,tutorial,multiplayer_coop,mobile,8,307,
e7376c37b3b4,player_0021,player_0021_s4,2026-07-25T15:03:32Z,damage_taken,tutorial,multiplayer_coop,mobile,8,65,
bc268cf48190,player_0021,player_0021_s4,2026-07-25T15:03:55Z,player_death,tutorial,multiplayer_coop,mobile,8,,
11952cd874e5,player_0021,player_0021_s4,2026-07-25T15:05:58Z,chat_message,lobby,multiplayer_coop,mobile,8,,1
6b80f7c975a8,player_0021,player_0021_s4,2026-07-25T15:09:35Z,player_death,tutorial,multiplayer_coop,mobile,8,,
2d4b0bc7dd4f,player_0021,player_0021_s4,2026-07-25T15:09:59Z,rage_quit,tutorial,multiplayer_coop,mobile,8,,
639049f4c3e7,player_0021,player_0021_s4,2026-07-25T15:13:45Z,level_fail,level_5,multiplayer_coop,mobile,8,,
d515efecdafd,player_0021,player_0021_s4,2026-07-25T15:16:22Z,party_join,lobby,multiplayer_coop,mobile,8,,
e117b074762e,player_0021,player_0021_s4,2026-07-25T15:18:05Z,chat_message,tutorial,multiplayer_coop,mobile,8,,0
d7e3c8502b10,player_0021,player_0021_s4,2026-07-25T15:21:32Z,level_complete,level_4,multiplayer_coop,mobile,8,,
f2505bf34629,player_0021,player_0021_s4,2026-07-25T15:23:20Z,session_end,lobby,multiplayer_coop,mobile,8,,
9f5137af40fe,player_0036,player_0036_s1,2026-07-26T08:28:35Z,session_start,lobby,singleplayer,console,2,,
9f5137af40fe,player_0036,player_0036_s1,2026-07-26T08:28:35Z,session_start,lobby,singleplayer,console,2,,
0a7b3fd34939,player_0036,player_0036_s1,2026-07-26T08:31:45Z,level_start,level_5,singleplayer,console,2,,
86c9dc5594aa,player_0036,player_0036_s1,2026-07-26T08:33:31Z,item_sell,level_5,singleplayer,console,2,423,
abde73f07011,player_0036,player_0036_s1,2026-07-26T08:33:36Z,item_pickup,level_5,singleplayer,console,2,,
520149f4feae,player_0036,player_0036_s1,2026-07-26T08:36:09Z,level_fail,level_5,singleplayer,console,2,,
c9f86e0af0ee,player_0036,player_0036_s1,2026-07-26T08:36:25Z,achievement_unlocked,level_5,singleplayer,console,2,98,
0bc603d5912c,player_0036,player_0036_s1,2026-07-26T08:39:29Z,level_fail,level_5,singleplayer,console,2,,
73125958bb61,player_0036,player_0036_s1,2026-07-26T08:41:52Z,level_complete,level_5,singleplayer,,2,,
d5feca89aa99,player_0036,player_0036_s1,2026-07-26T08:45:45Z,level_fail,level_5,singleplayer,console,2,,
f14e2ee76b40,player_0036,player_0036_s1,2026-07-26T08:47:50Z,level_complete,level_5,singleplayer,console,2,,
db49ee3e38ef,player_0036,player_0036_s1,2026-07-26T08:49:08Z,achievement_unlocked,level_5,singleplayer,console,2,56,
6e5b568f4112,player_0036,player_0036_s1,2026-07-26T08:52:29Z,quest_complete,quest_castle_siege,singleplayer,console,2,241,
a6c0577efa29,player_0036,player_0036_s1,2026-07-26T08:56:22Z,level_up,level_5,singleplayer,console,3,559,
0648a62bcaaa,player_0036,player_0036_s1,2026-07-26T09:00:09Z,level_up,level_5,singleplayer,console,4,484,
cf03237dfeda,player_0036,player_0036_s1,2026-07-26T09:00:34Z,afk_timeout,level_5,singleplayer,console,4,,
cb7aed3c31a2,player_0036,player_0036_s1,2026-07-26T09:02:03Z,session_end,lobby,singleplayer,console,4,,
961cff936711,player_0039,player_0039_s1,2026-07-26T20:31:03Z,session_start,lobby,multiplayer_pvp,console,4,,
91259eff3f01,player_0039,player_0039_s1,2026-07-26T20:33:57Z,level_up,level_3,multiplayer_pvp,console,5,187,
56e6d1f6e156,player_0039,player_0039_s1,2026-07-26T20:37:19Z,matchmaking_complete,lobby,multiplayer_pvp,console,5,,
5c1b82d0f52b,player_0039,player_0039_s1,2026-07-26T20:38:39Z,item_purchase,level_3,multiplayer_pvp,console,5,370,
41d0ea6c1a9b,player_0039,player_0039_s1,2026-07-26T20:39:02Z,level_fail,level_3,multiplayer_pvp,,5,,
f56db8a621e6,player_0039,player_0039_s1,2026-07-26T20:40:15Z,quest_complete,quest_castle_siege,multiplayer_pvp,console,5,414,
bb5667cbe8af,player_0039,player_0039_s1,2026-07-26T20:43:40Z,rage_quit,level_3,multiplayer_pvp,console,5,,
097422c20ae2,player_0039,player_0039_s1,2026-07-26T20:44:04Z,session_end,lobby,multiplayer_pvp,,5,,
29b291b892a4,player_0025,player_0025_s1,2026-07-27T00:14:38Z,session_start,lobby,multiplayer_coop,pc,1,,
2b5a16574501,player_0025,player_0025_s1,2026-07-27T00:15:00Z,party_join,lobby,multiplayer_coop,pc,1,,
3adaef0df809,player_0025,player_0025_s1,2026-07-27T00:17:24Z,party_join,lobby,multiplayer_coop,pc,1,,
1a86dc91b317,player_0025,player_0025_s1,2026-07-27T00:20:50Z,party_join,lobby,multiplayer_coop,pc,1,,
ef9a3b3d060e,player_0025,player_0025_s1,2026-07-27T00:23:16Z,level_start,level_4,multiplayer_coop,pc,1,,
fc48febf6103,player_0025,player_0025_s1,2026-07-27T00:27:04Z,friend_request_sent,quest_forest_rescue,multiplayer_coop,pc,1,,
362ed01540d8,player_0025,player_0025_s1,2026-07-27T00:27:20Z,rage_quit,quest_forest_rescue,multiplayer_coop,pc,1,,
362ed01540d8,player_0025,player_0025_s1,2026-07-27T00:27:20Z,rage_quit,quest_forest_rescue,multiplayer_coop,pc,1,,
65ae5676cd18,player_0025,player_0025_s1,2026-07-27T00:29:04Z,damage_taken,,multiplayer_coop,pc,1,33,
a728e2bb13db,player_0025,player_0025_s1,2026-07-27T00:32:20Z,level_start,level_3,multiplayer_coop,,1,,
84af79a4e204,player_0025,player_0025_s1,2026-07-27T00:35:46Z,level_fail,level_3,multiplayer_coop,pc,1,,
8f9a663bed36,player_0025,player_0025_s1,2026-07-27T00:36:52Z,afk_timeout,quest_forest_rescue,multiplayer_coop,pc,1,,
d6cbf9f2ef1a,player_0025,player_0025_s1,2026-07-27T00:39:37Z,quest_accept,quest_forest_rescue,multiplayer_coop,pc,1,,
87c7d84c3cb7,player_0025,player_0025_s1,2026-07-27T00:42:59Z,matchmaking_start,lobby,multiplayer_coop,pc,1,,
7d9d092d435e,player_0025,player_0025_s1,2026-07-27T00:44:38Z,session_end,lobby,multiplayer_coop,pc,1,,
d7af78d2c79d,player_0066,player_0066_s4,2026-07-27T07:41:00Z,session_start,lobby,singleplayer,mobile,4,,
8b749c822fa6,player_0066,player_0066_s4,2026-07-27T07:42:42Z,level_up,quest_castle_siege,singleplayer,mobile,5,526,
91ad85b26814,player_0066,player_0066_s4,2026-07-27T07:46:08Z,afk_timeout,quest_castle_siege,singleplayer,mobile,5,,
84172e2d837e,player_0066,player_0066_s4,2026-07-27T07:47:33Z,party_leave,lobby,singleplayer,mobile,5,,
e58ca3759bf8,player_0066,player_0066_s4,2026-07-27T07:47:51Z,level_start,level_3,singleplayer,mobile,5,,
4061cc37c44b,player_0066,player_0066_s4,2026-07-27T07:48:47Z,matchmaking_complete,lobby,singleplayer,mobile,5,,
8dbba8842d62,player_0066,player_0066_s4,2026-07-27T07:52:34Z,chat_message,lobby,singleplayer,mobile,5,,0
a04b9fed49c9,player_0066,player_0066_s4,2026-07-27T07:55:39Z,rage_quit,quest_castle_siege,singleplayer,mobile,5,,
f64cc2c22ab2,player_0066,player_0066_s4,2026-07-27T07:57:18Z,matchmaking_start,lobby,singleplayer,mobile,5,,
40ed286f97b1,player_0066,player_0066_s4,2026-07-27T07:59:42Z,matchmaking_complete,lobby,singleplayer,mobile,5,,
1a47eba8ff59,player_0066,player_0066_s4,2026-07-27T08:00:37Z,item_pickup,quest_castle_siege,singleplayer,mobile,5,,
06c098b374b9,player_0066,player_0066_s4,2026-07-27T08:01:57Z,chat_message,lobby,singleplayer,mobile,5,,0
23d935bc64df,player_0066,player_0066_s4,2026-07-27T08:02:21Z,quest_abandon,quest_castle_siege,singleplayer,mobile,5,,
b75b54238646,player_0066,player_0066_s4,2026-07-27T08:03:10Z,party_join,lobby,singleplayer,mobile,5,,
ad93c4e0097b,player_0066,player_0066_s4,2026-07-27T08:03:45Z,level_up,quest_castle_siege,singleplayer,mobile,6,141,
99ba4618c986,player_0066,player_0066_s4,2026-07-27T08:05:39Z,item_sell,quest_castle_siege,singleplayer,mobile,6,289,
38c96fea36cc,player_0066,player_0066_s4,2026-07-27T08:06:17Z,session_end,lobby,singleplayer,mobile,6,,
9e2fc25ebef4,player_0039,player_0039_s2,2026-07-27T08:45:01Z,session_start,lobby,multiplayer_coop,console,5,,
e381c87e230a,player_0039,player_0039_s2,2026-07-27T08:45:07Z,player_death,level_1,multiplayer_coop,console,5,,
4910c7b55a1f,player_0039,player_0039_s2,2026-07-27T08:47:05Z,damage_taken,level_1,multiplayer_coop,console,5,98,
b0ac9ac16dc9,player_0039,player_0039_s2,2026-07-27T08:48:19Z,quest_accept,quest_dragon_hunt,multiplayer_coop,console,5,,
3404d2c97d12,player_0039,player_0039_s2,2026-07-27T08:48:46Z,quest_abandon,quest_castle_siege,multiplayer_coop,console,5,,
8ad85f961923,player_0039,player_0039_s2,2026-07-27T08:50:45Z,party_leave,lobby,multiplayer_coop,console,5,,
df6542bb9bca,player_0039,player_0039_s2,2026-07-27T08:53:12Z,party_join,lobby,multiplayer_coop,console,5,,
69ec86652b3f,player_0039,player_0039_s2,2026-07-27T08:55:01Z,quest_accept,quest_forest_rescue,multiplayer_coop,console,5,,
bced52c6759d,player_0039,player_0039_s2,2026-07-27T08:55:28Z,damage_taken,level_1,multiplayer_coop,console,5,71,
69bb93e50cb2,player_0039,player_0039_s2,2026-07-27T08:55:56Z,matchmaking_complete,lobby,multiplayer_coop,console,5,,
c83c43cd21f4,player_0039,player_0039_s2,2026-07-27T08:57:17Z,session_end,lobby,multiplayer_coop,console,5,,
c7ace6f42229,player_0074,player_0074_s3,2026-07-27T11:26:03Z,session_start,lobby,singleplayer,mobile,4,,
95581e8b7b6e,player_0074,player_0074_s3,2026-07-27T11:26:09Z,matchmaking_start,lobby,singleplayer,mobile,4,,
d2ccb3294342,player_0074,player_0074_s3,2026-07-27T11:28:27Z,quest_accept,quest_forest_rescue,singleplayer,mobile,4,,
714e2ac40857,player_0074,player_0074_s3,2026-07-27T11:30:45Z,level_start,level_4,singleplayer,mobile,4,,
3143abfef5c2,player_0074,player_0074_s3,2026-07-27T11:33:37Z,item_pickup,quest_forest_rescue,singleplayer,mobile,4,,
66c88c6cc876,player_0074,player_0074_s3,2026-07-27T11:36:38Z,enemy_kill,quest_forest_rescue,singleplayer,mobile,4,2,
09d49722abfa,player_0074,player_0074_s3,2026-07-27T11:38:15Z,quest_accept,quest_forest_rescue,singleplayer,,4,,
e3e0be71d27a,player_0074,player_0074_s3,2026-07-27T11:38:59Z,achievement_unlocked,quest_forest_rescue,singleplayer,,4,176,
ce34ff6fb846,player_0074,player_0074_s3,2026-07-27T11:41:33Z,item_sell,quest_forest_rescue,singleplayer,mobile,4,138,
27917f9b4f62,player_0074,player_0074_s3,2026-07-27T11:45:16Z,party_leave,lobby,singleplayer,mobile,4,,
e060d4e39c89,player_0074,player_0074_s3,2026-07-27T11:47:09Z,matchmaking_start,lobby,singleplayer,mobile,4,,
75ab3335e464,player_0074,player_0074_s3,2026-07-27T11:48:47Z,matchmaking_complete,lobby,singleplayer,mobile,4,,
7ee5a25149d5,player_0074,player_0074_s3,2026-07-27T11:50:02Z,afk_timeout,quest_forest_rescue,singleplayer,mobile,4,,
57341496dc86,player_0074,player_0074_s3,2026-07-27T11:51:48Z,item_pickup,quest_forest_rescue,singleplayer,mobile,4,,
02093c67297b,player_0074,player_0074_s3,2026-07-27T11:53:38Z,party_leave,lobby,singleplayer,mobile,4,,
3083394ca8fb,player_0074,player_0074_s3,2026-07-27T11:57:03Z,party_leave,lobby,singleplayer,mobile,4,,
0e65525ecf04,player_0074,player_0074_s3,2026-07-27T11:58:09Z,session_end,lobby,singleplayer,mobile,4,,
d758632decfa,player_0045,player_0045_s3,2026-07-27T14:25:03Z,session_start,lobby,singleplayer,pc,4,,
31efac07249a,player_0045,player_0045_s3,2026-07-27T14:28:21Z,item_purchase,tutorial,singleplayer,pc,4,224,
6991a808351d,player_0045,player_0045_s3,2026-07-27T14:31:13Z,level_fail,level_1,singleplayer,pc,4,,
591dfb847217,player_0045,player_0045_s3,2026-07-27T14:31:18Z,item_pickup,tutorial,singleplayer,,4,,
c3273ad0a28d,player_0045,player_0045_s3,2026-07-27T14:33:25Z,level_fail,level_2,singleplayer,pc,4,,
fa0f716cee54,player_0045,player_0045_s3,2026-07-27T14:36:01Z,item_purchase,tutorial,singleplayer,pc,4,270,
803be1db6b08,player_0045,player_0045_s3,2026-07-27T14:39:00Z,chat_message,lobby,singleplayer,pc,4,,1
1afcec4a02f7,player_0045,player_0045_s3,2026-07-27T14:40:32Z,quest_accept,quest_castle_siege,singleplayer,pc,4,,
b7e2000c2d90,player_0045,player_0045_s3,2026-07-27T14:43:34Z,quest_complete,,singleplayer,pc,4,86,
527636dcb346,player_0045,player_0045_s3,2026-07-27T14:44:08Z,session_end,lobby,singleplayer,pc,4,,
7d9c4428cf8c,player_0035,player_0035_s1,2026-07-27T20:05:34Z,session_start,lobby,singleplayer,mobile,1,,
8acc19bcd2b7,player_0035,player_0035_s1,2026-07-27T20:09:17Z,party_join,lobby,singleplayer,mobile,1,,
4c747a666121,player_0035,player_0035_s1,2026-07-27T20:11:15Z,quest_accept,quest_dragon_hunt,singleplayer,mobile,1,,
747c4847607f,player_0035,player_0035_s1,2026-07-27T20:14:23Z,matchmaking_start,lobby,singleplayer,mobile,1,,
eb79b19d7cb4,player_0035,player_0035_s1,2026-07-27T20:16:33Z,level_fail,level_5,singleplayer,mobile,1,,
fa83ba8a99a3,player_0035,player_0035_s1,2026-07-27T20:20:28Z,party_join,lobby,singleplayer,mobile,1,,
516e872a8aa4,player_0035,player_0035_s1,2026-07-27T20:22:27Z,level_complete,level_5,singleplayer,mobile,1,,
c4cccae5e8f0,player_0035,player_0035_s1,2026-07-27T20:23:30Z,session_end,lobby,singleplayer,mobile,1,,
6ecfc74dca0b,player_0003,player_0003_s3,2026-07-27T22:37:07Z,session_start,lobby,multiplayer_coop,mobile,2,,
992a268226a7,player_0003,player_0003_s3,2026-07-27T22:39:30Z,party_join,lobby,multiplayer_coop,mobile,2,,
439efab304b1,player_0003,player_0003_s3,2026-07-27T22:43:30Z,level_start,level_5,multiplayer_coop,mobile,2,,
8de89505f11c,player_0003,player_0003_s3,2026-07-27T22:44:57Z,friend_request_sent,quest_goblin_camp,multiplayer_coop,mobile,2,,
115facab8518,player_0003,player_0003_s3,2026-07-27T22:45:06Z,quest_accept,quest_goblin_camp,multiplayer_coop,mobile,2,,
c3505c029b3a,player_0003,player_0003_s3,2026-07-27T22:46:43Z,player_death,quest_goblin_camp,multiplayer_coop,mobile,2,,
01bae18540fd,player_0003,player_0003_s3,2026-07-27T22:47:49Z,level_complete,level_2,multiplayer_coop,mobile,2,,
7a1d4dca0cd4,player_0003,player_0003_s3,2026-07-27T22:51:38Z,matchmaking_start,lobby,multiplayer_coop,mobile,2,,
c7130983734a,player_0003,player_0003_s3,2026-07-27T22:52:03Z,level_fail,level_4,multiplayer_coop,mobile,2,,
9af51056218d,player_0003,player_0003_s3,2026-07-27T22:55:36Z,level_fail,level_5,multiplayer_coop,mobile,2,,
bb90e16fefea,player_0003,player_0003_s3,2026-07-27T22:57:19Z,session_end,lobby,multiplayer_coop,mobile,2,,
8756ceca05ee,player_0069,player_0069_s1,2026-07-28T09:24:04Z,session_start,lobby,multiplayer_pvp,pc,4,,
00e2a5c3c290,player_0069,player_0069_s1,2026-07-28T09:24:27Z,afk_timeout,level_3,multiplayer_pvp,pc,4,,
a3113c42c24f,player_0069,player_0069_s1,2026-07-28T09:25:11Z,level_start,level_3,multiplayer_pvp,pc,4,,
5f4589326b17,player_0069,player_0069_s1,2026-07-28T09:27:13Z,enemy_kill,level_3,multiplayer_pvp,pc,4,1,
07b83b699997,player_0069,player_0069_s1,2026-07-28T09:27:40Z,level_fail,,multiplayer_pvp,pc,4,,
9bbe0c21c23d,player_0069,player_0069_s1,2026-07-28T09:27:58Z,quest_abandon,quest_lost_relic,multiplayer_pvp,pc,4,,
859428760f2c,player_0069,player_0069_s1,2026-07-28T09:30:25Z,level_fail,level_3,multiplayer_pvp,pc,4,,
97215c50845b,player_0069,player_0069_s1,2026-07-28T09:32:57Z,item_purchase,level_3,multiplayer_pvp,pc,4,471,
c26404b8711e,player_0069,player_0069_s1,2026-07-28T09:34:08Z,achievement_unlocked,level_3,multiplayer_pvp,pc,4,109,
54df7e596428,player_0069,player_0069_s1,2026-07-28T09:36:08Z,rage_quit,level_3,multiplayer_pvp,pc,4,,
